code,cpv_label,level
44112210-3,Revêtements de sol rigides,10
44112220-6,Faux planchers,10
44112230-9,Linoléum,10
44112240-2,Parquet,10
44112300-1,Cloisons,10
44112310-4,Murs de cloisonnement,10
44112400-2,Toit,10
44112410-5,Charpentes de toit,10
44112420-8,Soutènements de toit,10
44112430-1,Fermes de toit,10
44112500-3,Matériaux pour toiture,10
44112510-6,Bardeaux,10
44112600-4,Isolation acoustique,10
44112700-5,Solives,10
44113100-6,Matériaux de pavage,10
44113120-2,Dalles de pavage,10
44113130-5,Pierres de pavage,10
44113140-8,Cailloux pour l'empierrement des routes,10
44113200-7,Dalles,10
44113300-8,Matériaux enrobés,10
44113310-1,Matériaux routiers enrobés,10
44113320-4,Enrobés routiers,10
44113330-7,Produits d'enrobage,10
44113500-0,Perles de verre,10
44113600-1,Bitume et asphalte,10
44113610-4,Bitume,10
44113620-7,Asphalte,10
44113700-2,Matériaux de réparation routière,10
44113800-3,Matériaux de surfaçage routier,10
44113810-6,Enduit superficiel,10
44113900-4,Matériaux d'entretien routier,10
44113910-7,Matériaux d'entretien routier hivernal,10
44114100-3,Béton prêt à l'emploi,10
44114200-4,Produits en béton,10
44114210-7,Pieux en béton,10
44114220-0,Conduites et raccords en béton,10
44114250-9,Dalles en béton,10
44115100-0,Conduits,10
44115200-1,Matériel de plomberie et de chauffage,10
44115210-4,Matériel de plomberie,10
44115220-7,Matériel de chauffage,10
44115310-5,Volets roulants,10
44115400-3,Claires-voies,10
44115500-4,Systèmes de pulvérisation d'eau,10
44115600-5,Monte-personnes d'escalier,10
44115700-6,Stores d'extérieur,10
44115710-9,Auvents,10
44115800-7,Aménagements intérieurs de bâtiment,10
44115810-0,Rails pour rideaux et tentures,10
44115811-7,Rails pour rideaux,10
44115900-8,Dispositifs de protection contre le soleil,10
44141100-1,Canalisation électrique,10
44161100-7,Gazoducs,10
44161110-0,Réseaux de distribution de gaz,10
44161200-8,Canalisations d'eau,10
44161400-0,Pipelines subaquatiques,10
44161410-3,Pipelines sous-marins,10
44161500-1,Conduites à haute pression,10
44161600-2,Conduites à basse pression,10
44161700-3,Râcleurs de conduites,10
44161710-6,Dispositifs de lancement de râcleurs,10
44161720-9,Dispositifs de réception de râcleurs,10
44161730-2,Sas pour râcleurs,10
44162100-4,Accessoires de tuyauterie,10
44162200-5,Conduites de distribution,10
44162300-6,Conduites de déversement,10
44162400-7,Trous d'homme en grès vitrifié,10
44162500-8,Conduites d'eau potable,10
44163100-1,Conduites,10
44163110-4,Tuyaux d'assèchement,10
44163111-1,Tuyaux de drainage,10
44163112-8,Système de drainage,10
44163120-7,Conduites de chauffage à distance,10
44163121-4,Conduites de chauffage,10
44163130-0,Canalisations d'égouts,10
44163140-3,Conduites à vapeur et à eau,10
44163150-6,Conduites basse pression,10
44163160-9,Conduites de distribution et accessoires,10
44163200-2,Raccords de tuyauterie,10
44163210-5,Colliers de serrage pour tuyaux,10
44163230-1,Raccords pour tuyaux,10
44163240-4,Joints de tuyauterie,10
44163241-1,Joints isolants,10
44164100-8,Gainage,10
44164200-9,Tubage,10
44164300-0,Matériel tubulaire,10
44164310-3,Tubes et raccords,10
44165100-5,Tuyaux,10
44165110-8,Tuyaux de forage,10
44165200-6,Conduites ascendantes,10
44165210-9,Conduites ascendantes souples,10
44165300-7,Manchons,10
44167100-9,Raccords,10
44167110-2,Brides,10
44167111-9,Adaptateurs de brides,10
44167200-0,Brides et colliers de réparation,10
44167300-1,"Coudes, pièces en T et accessoires de tuyauterie",10
44167400-2,Coudes,10
44191100-6,Contreplaqué,10
44191200-7,Bois stratifié,10
44191300-8,Panneaux de particules,10
44191400-9,Panneaux de fibres,10
44191500-0,Bois densifié,10
44191600-1,Panneaux de parquet,10
44192100-3,Mousse de PVC,10
44192200-4,Clous,10
44211100-3,Bâtiments modulaires préfabriqués,10
44211110-6,Cabines,10
44211200-4,Cellules,10
44211300-5,Hôpital de campagne,10
44211400-6,Cuisines de campagne,10
44211500-7,Serres,10
44212100-0,Pont,10
44212110-3,Sections de pont,10
44212120-6,Structures de pont,10
44212200-1,"Tours, mâts en treillis, derricks et pylônes",10
44212210-4,Derricks,10
44212211-1,Mâts de forage,10
44212212-8,Mâts de forage statiques,10
44212220-7,"Pylônes, poteaux et piquets",10
44212221-4,Pylônes,10
44212222-1,Pylônes pour lignes électriques,10
44212223-8,Socles pour pylônes,10
44212224-5,Poteaux pour lignes électriques aériennes,10
44212225-2,Poteaux,10
44212226-9,Poteaux électriques,10
44212227-6,Piquets,10
44212230-0,Tours en métal,10
44212233-1,Châteaux d'eau,10
44212240-3,Poutres,10
44212250-6,Mâts,10
44212260-9,Pylônes de radio ou de télévision,10
44212261-6,Pylônes de radio,10
44212262-3,Pylônes de télévision,10
44212263-0,Mâts en treillis,10
44212300-2,Structures et pièces,10
44212310-5,Échafaudages,10
44212311-2,Contre-fiches cintrées,10
44212312-9,Trépieds cintrés,10
44212313-6,Supports,10
44212314-3,Brides d'attache pour tuyaux,10
44212315-0,Équipement pour échafaudages,10
44212316-7,Colliers de serrage cintrés,10
44212317-4,Structures d'échafaudage,10
44212318-1,Supports pour tuyauterie,10
44212320-8,Structures diverses,10
44212321-5,Abris d'autobus,10
44212322-2,Cabines téléphoniques,10
44212329-1,Écrans de sécurité,10
44212380-6,Pièces structurelles,10
44212381-3,Revêtement métallique,10
44212382-0,Vannes,10
44212383-7,Portes d'écluse,10
44212390-9,Écluses de vidange,10
44212391-6,Portes d'écluse de vidange,10
44212400-3,Palplanches,10
44212410-6,Rideaux de palplanches,10
44212500-4,Angles et sections,10
44212510-7,Angles,10
44212520-0,Sections,10
44221100-6,Fenêtres,10
44221110-9,Encadrements de fenêtres,10
44221111-6,Double vitrage,10
44221120-2,Portes-fenêtres,10
44221200-7,Portes,10
44221210-0,Panneaux de portes,10
44221211-7,Encadrements de portes,10
44221212-4,Portes moustiquaires,10
44221213-1,Seuils de porte,10
44221220-3,Portes coupe-feu,10
44221230-6,Portes coulissantes,10
44221240-9,Portes de garage,10
44221300-8,Portails,10
44221310-1,Portails d'entrée,10
44221400-9,Volets,10
44221500-0,Seuils,10
44312300-3,Fil de fer barbelé,10
44313100-8,Clôture en treillis métallique,10
44313200-9,Toile métallique,10
44315100-2,Accessoires de soudage,10
44315200-3,Matériaux de soudage,10
44315300-4,Matériaux de brasage tendre ou de brasage fort,10
44315310-7,Matériaux de brasage tendre,10
44315320-0,Matériaux de brasage fort,10
44316100-9,Enclumes,10
44316200-0,Forge portative,10
44316300-1,Grilles,10
44316400-2,Articles de quincaillerie,10
44316500-3,Serrurerie,10
44316510-6,Ferronnerie,10
44322100-4,Conduites de câble,10
44322200-5,Raccords de câbles,10
44322300-6,Gaines de câble,10
44322400-7,Attaches pour câble,10
44411100-5,Robinets,10
44411200-6,Baignoires,10
44411300-7,Lavabos,10
44411400-8,Receveurs de douche,10
44411600-0,Bidets,10
44411700-1,"Lunettes, abattants, cuvettes et réservoirs de chasse d'eau de WC",10
44411710-4,Sièges de WC,10
44411720-7,Abattants de WC,10
44411740-3,Cuvettes de WC,10
44411750-6,Réservoirs de chasse d'eau,10
44411800-2,Urinoirs,10
44421300-0,Coffres-forts,10
44421500-2,Portes blindées ou armées,10
44421600-3,Coffres de valeurs,10
44421700-4,Consignes et coffres,10
44421710-7,Consignes,10
44421720-0,Coffres,10
44421721-7,Coffres à valeurs,10
44421722-4,Coffrets de sécurité,10
44421780-8,Coffres à documents,10
44421790-1,Caisses pour argent liquide,10
44423100-2,Cloches,10
44423200-3,Échelles,10
44423220-9,Escaliers pliants,10
44423230-2,Escabeaux,10
44423300-4,Équipement de manutention de marchandises,10
44423330-3,Plates-formes de manutention de marchandises,10
44423340-6,Accessoires en câble pour la manutention de marchandises,10
44423400-5,Panneaux de signalisation et articles connexes,10
44423450-0,Plaques indicatrices,10
44423460-3,Plaques d'adresse,10
44423700-8,Éléments de trous d'homme,10
44423710-1,Couvercles de bouches d'incendie,10
44423720-4,Boîtes de délimitation,10
44423730-7,Cadres de trous d'homme,10
44423740-0,Couvercles de trous d'homme,10
44423750-3,Plaques d'égouts,10
44423760-6,Couvercles d'accès,10
44423790-5,Barreaux d'échelle en fer pour trous d'homme,10
44423800-9,Poinçons en métal,10
44423810-2,Timbres en caoutchouc,10
44423850-4,Formes,10
44423900-0,Anodes sacrifiées,10
44424100-9,Coffrets-compteurs,10
44424200-0,Ruban adhésif,10
44424300-1,Bande réfléchissante,10
44425100-6,Anneaux élastiques,10
44425110-9,Anneaux de renfort autoadhésifs,10
44425200-7,Joints en caoutchouc,10
44425300-8,Bracelets en caoutchouc,10
44425400-9,Masses de scellement,10
44425500-0,Baguettes en plastique,10
44461100-0,Étançons miniers,10
44481100-6,Échelles d'incendie,10
44482100-3,Tuyaux d'incendie,10
44482200-4,Bouches d'incendie,10
44511100-6,Bêches et pelles,10
44511110-9,Bêches,10
44511120-2,Pelles,10
44511200-7,Fourches de jardinage,10
44511300-8,"Pioches, pics, houes, râteaux et râteaux de plage",10
44511310-1,Pioches,10
44511320-4,Pics,10
44511330-7,Houes,10
44511340-0,Râteaux,10
44511341-7,Râteaux de plage,10
44511400-9,Haches,10
44511500-0,Scies à main,10
44511510-3,Lames de scies à main,10
44512100-3,Burins,10
44512200-4,Pinces,10
44512210-7,Pinces à sertir,10
44512300-5,Marteaux,10
44512400-6,Mâchoires pour fil métallique,10
44512500-7,Clés de serrage,10
44512600-8,Outils pour travaux routiers,10
44512610-1,Pointes à poinçonner le revêtement routier,10
44512700-9,Limes ou râpes,10
44512800-0,Tournevis,10
44512900-1,"Trépans, embouts de tournevis et autres accessoires",10
44512910-4,Trépans,10
44512920-7,Embouts de tournevis,10
44512930-0,Porte-outils,10
44512940-3,Boîtes à outils,10
44514100-7,Manches d'outils,10
44514200-8,Pièces d'outils,10
44521100-9,Serrures,10
44521110-2,Serrures de portes,10
44521120-5,Verrous de sécurité électroniques,10
44521130-8,Verrous de sécurité renforcés,10
44521140-1,Serrures pour mobilier,10
44521200-0,Cadenas et chaînes,10
44521210-3,Cadenas,10
44522100-6,Fermoirs,10
44522200-7,Clés,10
44522300-8,Pièces pour cadenas,10
44522400-9,Pièces pour serrures,10
44523100-3,Charnières,10
44523200-4,Ferrures,10
44523300-5,Raccords,10
44531100-2,Vis à bois,10
44531200-3,Crochets à vis ou bagues à pas de vis,10
44531300-4,Vis autotaraudeuses,10
44531400-5,Boulons,10
44531500-6,Ensembles de raccordements à brides,10
44531510-9,Boulons et vis,10
44531520-2,Tire-fonds et vis,10
44531600-7,Écrous,10
44531700-8,Articles filetés en fer ou en acier,10
44532100-9,Rivets,10
44532200-0,Rondelles,10
44532300-1,Goupilles,10
44532400-2,Éclisses en acier,10
44611100-7,Cylindres à air,10
44611110-0,Cylindres à air comprimé,10
44611200-8,Appareils respiratoires,10
44611400-0,Réservoirs de stockage,10
44611410-3,Réservoirs à huile,10
44611420-6,Réservoirs à boues,10
44611500-1,Cuves à eau,10
44611600-2,Réservoirs,10
44612100-4,Bouteilles de gaz,10
44612200-5,Réservoirs à gaz,10
44613110-4,Silos,10
44613200-2,Conteneurs réfrigérés,10
44613210-5,Citernes à eau,10
44613300-3,Conteneurs à marchandises standard,10
44613400-4,Conteneurs de stockage,10
44613500-5,Conteneurs à eau,10
44613600-6,Conteneurs sur roues,10
44613700-7,Bennes à déchets,10
44613800-8,Conteneurs à déchets,10
44614100-8,Caisses de stockage,10
44614300-0,Système de stockage de conteneurs,10
44614310-3,Machines à empiler,10
44615100-5,Cuves sous pression en acier,10
44616200-3,Fûts de déchets,10
44617100-9,Cartons,10
44617200-0,Compartiments pour compteurs,10
44617300-1,Boîtiers préfabriqués,10
44618100-6,Conteneurs légers,10
44618300-8,"Bouchons, couvercles pour conteneurs, cuves et couvercles",10
44618310-1,Bouchons,10
44618320-4,Obturateurs à vis,10
44618330-7,Couvercles pour conteneurs,10
44618340-0,Couvercles,10
44618350-3,Capsules en plastique,10
44618400-9,Boîtes métalliques,10
44618420-5,Boîtes pour aliments,10
44618500-0,Cuves,10
44619100-3,Caisses,10
44619200-4,Enrouleurs de câbles,10
44619300-5,Caisses à claire-voie,10
44619400-6,Tonneaux en bois,10
44619500-7,Caisses-palettes,10
44621100-0,Radiateurs,10
44621110-3,Radiateurs pour chauffage central,10
44621111-0,Radiateurs non électriques pour chauffage central,10
44621112-7,Pièces détachées de radiateurs pour chauffage central,10
44621200-1,Chaudières,10
44621210-4,Chaudières à eau,10
44621220-7,Chaudières pour chauffage central,10
44621221-4,Pièces détachées de chaudières pour chauffage central,10
44622100-7,Équipement de récupération de chaleur,10
44812100-6,Émail et peintures transparentes,10
44812200-7,Peintures à l'huile et à l'eau,10
44812210-0,Peintures à l'huile,10
44812220-3,Peintures à l'eau,10
44812300-8,Peintures scolaires,10
44812310-1,Assortiments de couleurs,10
44812320-4,Couleurs pour signalisation,10
44812400-9,Articles pour peintres et tapissiers,10
44831100-5,Mastics,10
44831200-6,Matières de charge,10
44831300-7,Ciment de scellement,10
44831400-8,Coulis de ciment,10
44832100-2,Décapant,10
44832200-3,Diluants,10
44911100-0,Marbre,10
44911200-1,Travertin,10
44912100-7,Granit,10
44912200-8,Grès,10
44912300-9,Basalte,10
44912400-0,Bordures,10
44921100-3,Gypse,10
44921200-4,Chaux,10
44921210-7,Chaux en poudre,10
44921300-5,Pierre calcaire,10
44922100-0,Craie,10
44922200-1,Dolomie,10
45111100-9,Travaux de démolition,10
45111200-0,Travaux de préparation et de dégagement de chantier,10
45111210-3,Travaux de démolition à l'explosif et travaux de déblaiement consécutifs,10
45111211-0,Travaux de démolition à l'explosif,10
45111212-7,Travaux de déblaiement,10
45111213-4,Travaux de dégagement de chantier,10
45111214-1,Travaux d'enlèvement de gravats,10
45111220-6,Travaux de débroussaillage,10
45111230-9,Travaux de stabilisation des sols,10
45111240-2,Travaux d'assèchement des sols,10
45111250-5,Travaux d'étude géotechnique,10
45111260-8,Travaux de préparation de sites miniers,10
45111290-7,Travaux préparatoires de viabilité,10
45111291-4,Travaux d'aménagement du terrain,10
45111300-1,Travaux de démantèlement,10
45111310-4,Travaux de démantèlement d'installations militaires,10
45111320-7,Travaux de démantèlement d'installations de sécurité,10
45112100-6,Travaux de creusement de tranchées,10
45112200-7,Travaux de décapage de terre,10
45112210-0,Travaux de décapage de terre végétale,10
45112300-8,Travaux de remblayage et de mise en condition du terrain,10
45112310-1,Travaux de remblayage,10
45112320-4,Travaux de mise en condition du terrain,10
45112330-7,Travaux de mise en état du chantier,10
45112340-0,Travaux de décontamination du sol,10
45112350-3,Remise en valeur de terrains vagues,10
45112360-6,Travaux de remise en état du terrain,10
45112400-9,Travaux d'excavation,10
45112410-2,Travaux de fossoyage,10
45112420-5,Travaux de fouille en excavation,10
45112440-1,Dressement de talus,10
45112441-8,Talutage,10
45112450-4,Travaux d'excavation sur sites archéologiques,10
45112500-0,Travaux de terrassement,10
45112600-1,Déblai-remblai,10
45112700-2,Travaux d'aménagement paysager,10
45112710-5,Travaux d'aménagement paysager d'espaces verts,10
45112711-2,Travaux d'aménagement paysager de parcs,10
45112712-9,Travaux d'aménagement paysager de jardins,10
45112713-6,Travaux d'aménagement paysager de jardins sur les toits,10
45112714-3,Travaux d'aménagement paysager de cimetières,10
45112720-8,Travaux d'aménagement paysager de terrains de sport et d'aires de loisirs,10
45112721-5,Travaux d'aménagement paysager de terrains de golf,10
45112722-2,Travaux d'aménagement paysager de terrains d'équitation,10
45112723-9,Travaux d'aménagement paysager de terrains de jeux,10
45112730-1,Travaux d'aménagement paysager de routes et d'autoroutes,10
45112740-4,Travaux d'aménagement paysager d'aéroports,10
45211100-0,Travaux de construction de maisons,10
45211200-1,Travaux de construction de logements-foyers,10
45211300-2,Travaux de construction complète de maisons,10
45211310-5,Travaux de construction de salles de bains,10
45211320-8,Travaux de construction de porches,10
45211340-4,Travaux de construction d'immeubles collectifs,10
45211341-1,Travaux de construction d'appartements,10
45211350-7,Travaux de construction de bâtiments multifonctionnels,10
45211360-0,Travaux de développement urbain,10
45211370-3,Travaux de construction de saunas,10
45212100-7,Construction d'équipements pour les loisirs,10
45212110-0,Travaux de construction de centres de loisirs,10
45212120-3,Travaux de construction de parcs à thèmes,10
